Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR5462447,2017-04-24 11:38:08,2017-04-20 19:36:13,18749093,2812363950,18749093,150,1905,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005334/SRR5462447,SRX2750309,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP104528,PRJNA383748,,383748,SRS2136328,SAMN06806214,simple,9031,Gallus gallus,GSM2585872,,,,,,,no,,,,,GEO,SRA555850,,public,FC46C4CD68AF231CBB294CD73B49F9E4,9CD70810639B3B326F103A9ADEF72301
SRR5462448,2017-04-24 11:38:08,2017-04-20 19:40:12,16168631,2425294650,16168631,150,1645,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005334/SRR5462448,SRX2750310,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP104528,PRJNA383748,,383748,SRS2136329,SAMN06806213,simple,9031,Gallus gallus,GSM2585873,,,,,,,no,,,,,GEO,SRA555850,,public,E014D9A881C152AB99758CC93818668D,830B6429142771F226CF2699C7CD8A7C
SRR5465827,2017-06-01 03:00:55,2017-04-21 11:30:55,22001367,6600410100,22001367,300,2591,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005337/SRR5465827,SRX2751769,v18-3,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP104704,PRJNA380598,,380598,SRS2137363,SAMN06645019,simple,208526,Gallus gallus gallus,DF-1 cells infected with ARV GX/2010/1,,,,,not applicable,,no,,,,,,SRA556055,,public,5D698BA6996EC2F1739ABF836752EDC7,8EADE5AB08886A3B8BFFFB5FDF250EA7
SRR5465828,2017-06-01 03:01:03,2017-04-21 11:37:32,31515004,9454501200,31515004,300,3875,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005337/SRR5465828,SRX2751770,v18-2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP104704,PRJNA380598,,380598,SRS2137363,SAMN06645019,simple,208526,Gallus gallus gallus,DF-1 cells infected with ARV GX/2010/1,,,,,not applicable,,no,,,,,,SRA556055,,public,7B2D19AA472CAE5366933E4B040B3B5C,87803C038EDDABE5C8627C5333E32D55
SRR5465829,2017-06-01 03:01:12,2017-04-21 11:35:22,29295830,8788749000,29295830,300,3598,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005337/SRR5465829,SRX2751771,v18-1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP104704,PRJNA380598,,380598,SRS2137363,SAMN06645019,simple,208526,Gallus gallus gallus,DF-1 cells infected with ARV GX/2010/1,,,,,not applicable,,no,,,,,,SRA556055,,public,0A67793AA4D3233416B0750475D16199,C6A73CE2C597E2D020C4B8521E97D35E
SRR5465830,2017-06-01 03:01:27,2017-04-21 11:33:54,26937593,8081277900,26937593,300,3052,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005337/SRR5465830,SRX2751772,V10-3,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP104704,PRJNA380598,,380598,SRS2137363,SAMN06645019,simple,208526,Gallus gallus gallus,DF-1 cells infected with ARV GX/2010/1,,,,,not applicable,,no,,,,,,SRA556055,,public,08C97FCAFA9824B89C58009FF40948EC,489610CE3D8EA89C807FFB2CFFDC0BFC
SRR5465831,2017-06-01 03:02:13,2017-04-21 11:40:24,29580353,8874105900,29580353,300,3261,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005337/SRR5465831,SRX2751773,V10-2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP104704,PRJNA380598,,380598,SRS2137363,SAMN06645019,simple,208526,Gallus gallus gallus,DF-1 cells infected with ARV GX/2010/1,,,,,not applicable,,no,,,,,,SRA556055,,public,DAA643AA54BD32141158F7D541302767,2663BAA9D45B84EE1BEAD5D24AF06814
SRR5465832,2017-06-01 03:01:36,2017-04-21 11:33:28,26972357,8091707100,26972357,300,2960,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005337/SRR5465832,SRX2751774,V10-1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP104704,PRJNA380598,,380598,SRS2137363,SAMN06645019,simple,208526,Gallus gallus gallus,DF-1 cells infected with ARV GX/2010/1,,,,,not applicable,,no,,,,,,SRA556055,,public,FF5B9ACAAD99045A596019A469452840,082D9EF4981E1734A337C990438E0A8C
SRR5465833,2017-06-01 03:01:44,2017-04-21 11:41:09,34011911,10203573300,34011911,300,3684,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005337/SRR5465833,SRX2751775,NC18-3,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP104704,PRJNA380598,,380598,SRS2137363,SAMN06645019,simple,208526,Gallus gallus gallus,DF-1 cells infected with ARV GX/2010/1,,,,,not applicable,,no,,,,,,SRA556055,,public,66FF723024E87D7EBC590177F79AF735,EE98D46C999D12FB74880DF5E497D0BB
SRR5465834,2017-06-01 03:01:54,2017-04-21 11:36:48,30683023,9204906900,30683023,300,3382,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005337/SRR5465834,SRX2751776,NC18-2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP104704,PRJNA380598,,380598,SRS2137363,SAMN06645019,simple,208526,Gallus gallus gallus,DF-1 cells infected with ARV GX/2010/1,,,,,not applicable,,no,,,,,,SRA556055,,public,ABF1D17DC6E0E2771A2F17736CE13356,39E2E6FBCEAD17F4B3378E43C97B4619
SRR5465835,2017-06-01 03:02:04,2017-04-21 11:32:34,25544860,7663458000,25544860,300,2961,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005337/SRR5465835,SRX2751777,NC18-1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP104704,PRJNA380598,,380598,SRS2137363,SAMN06645019,simple,208526,Gallus gallus gallus,DF-1 cells infected with ARV GX/2010/1,,,,,not applicable,,no,,,,,,SRA556055,,public,2ED3F82B50C5A36CC6D30DF165935EFE,D3318B41F7BEC9322CCEB47B5892B153
SRR5465836,2017-06-01 03:02:12,2017-04-21 11:35:57,30087071,9026121300,30087071,300,3710,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005337/SRR5465836,SRX2751778,NC10-2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP104704,PRJNA380598,,380598,SRS2137363,SAMN06645019,simple,208526,Gallus gallus gallus,DF-1 cells infected with ARV GX/2010/1,,,,,not applicable,,no,,,,,,SRA556055,,public,CF41B8864DF29E57252185EDD882D10A,891409EB4E379961438BC31FA747BA32
SRR5465837,2017-06-01 03:02:20,2017-04-21 11:40:54,28512996,8553898800,28512996,300,3248,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005337/SRR5465837,SRX2751779,NC10-1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP104704,PRJNA380598,,380598,SRS2137363,SAMN06645019,simple,208526,Gallus gallus gallus,DF-1 cells infected with ARV GX/2010/1,,,,,not applicable,,no,,,,,,SRA556055,,public,BA261D266A592E8416250E6DAB3A8050,10176A7AA8AA09CA2423A38FE17E8C76
SRR5482400,2017-04-26 11:55:11,2017-04-26 11:26:45,49267846,14780353800,49267846,300,5219,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005353/SRR5482400,SRX2765813,GF_18_S6,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP105262,PRJNA383810,,383810,SRS2149903,SAMN06808328,simple,8996,Numida meleagris,Guinea fowl uterus30,,,,,female,,no,,,,,,SRA557128,,public,3098DD0F493A5E0216DA3C6695E42451,6D2BB0AFBD207573B3B938783155F798
SRR5482401,2017-04-26 11:40:11,2017-04-26 11:08:17,56991245,17097373500,56991245,300,6046,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005353/SRR5482401,SRX2765814,GF_18_S5,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP105262,PRJNA383810,,383810,SRS2149904,SAMN06808327,simple,8996,Numida meleagris,Guinea fowl uterus29,,,,,female,,no,,,,,,SRA557128,,public,17C56D5D39D534CBF2258F4FCFDE8AFC,025F1B43478645D3F4E77EBB68C4CB39
SRR5482402,2017-04-26 12:44:11,2017-04-26 12:23:42,53887117,16166135100,53887117,300,5777,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005353/SRR5482402,SRX2765815,GF_18_S4,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP105262,PRJNA383810,,383810,SRS2149905,SAMN06808326,simple,8996,Numida meleagris,Guinea fowl uterus28,,,,,female,,no,,,,,,SRA557128,,public,0AEA5BD3ACC9D91B92D6A76BE00C1801,F856E8CD83A2B3D258215656136EFBE5
SRR5482403,2017-04-26 11:59:11,2017-04-26 11:29:12,51836524,15550957200,51836524,300,5611,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005353/SRR5482403,SRX2765816,GF_18_S3,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP105262,PRJNA383810,,383810,SRS2149906,SAMN06808325,simple,8996,Numida meleagris,Guinea fowl uterus27,,,,,female,,no,,,,,,SRA557128,,public,5E03E728CAD6249034C582B2FACB1555,F6D08B9AE5AA2F1D16CDCA28D863FB70
SRR5482404,2017-04-26 11:24:13,2017-04-26 11:03:04,47552994,14265898200,47552994,300,5130,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005353/SRR5482404,SRX2765817,GF_18_S2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP105262,PRJNA383810,,383810,SRS2149908,SAMN06808324,simple,8996,Numida meleagris,Guinea fowl uterus26,,,,,female,,no,,,,,,SRA557128,,public,DE0833764325E68A79167B0B338CF2FA,7D0490D4349E761B47A2CDCD43719CA6
SRR5482405,2017-04-26 11:28:13,2017-04-26 11:04:34,53298004,15989401200,53298004,300,5640,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005353/SRR5482405,SRX2765818,GF_18_S1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP105262,PRJNA383810,,383810,SRS2149907,SAMN06808323,simple,8996,Numida meleagris,Guinea fowl uterus25,,,,,female,,no,,,,,,SRA557128,,public,55AF4372EC352C8A07ECC2A17A8AD77F,B4B104BC21D4FA6808FDD44F138258D2
SRR5482406,2017-04-26 11:20:10,2017-04-26 11:02:45,43243600,12973080000,43243600,300,4814,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005353/SRR5482406,SRX2765819,GF_12_S6,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP105262,PRJNA383810,,383810,SRS2149909,SAMN06808322,simple,8996,Numida meleagris,Guinea fowl uterus24,,,,,female,,no,,,,,,SRA557128,,public,4B72934B484D54C3D8D5E77A1BA658BF,74AD94450CAB6C8EB3D68EFD60DFA41E
SRR5482407,2017-04-26 11:28:13,2017-04-26 11:05:59,44256808,13277042400,44256808,300,4901,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005353/SRR5482407,SRX2765820,GF_12_S5,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP105262,PRJNA383810,,383810,SRS2149910,SAMN06808321,simple,8996,Numida meleagris,Guinea fowl uterus23,,,,,female,,no,,,,,,SRA557128,,public,2008B92DFCA5611693CCAB0D0CEF5C2E,AD560368E8BBEB353DA655F305F76274
SRR5482408,2017-04-26 11:31:11,2017-04-26 11:06:59,51895942,15568782600,51895942,300,5693,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005353/SRR5482408,SRX2765821,GF_12_S4,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP105262,PRJNA383810,,383810,SRS2149911,SAMN06808320,simple,8996,Numida meleagris,Guinea fowl uterus22,,,,,female,,no,,,,,,SRA557128,,public,60C07B99460BFE1388D1798F18794C7E,50826C18232656608D7ED38E9BBD3E2C
SRR5482409,2017-04-26 12:02:11,2017-04-26 11:24:42,69775511,20932653300,69775511,300,7854,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005353/SRR5482409,SRX2765822,GF_12_S3,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP105262,PRJNA383810,,383810,SRS2149912,SAMN06808319,simple,8996,Numida meleagris,Guinea fowl uterus21,,,,,female,,no,,,,,,SRA557128,,public,70D2158613F7BB7C79CBA83E194F6F2F,D6385FBE9A7894A645AAD46731CFBCFC
SRR5482410,2017-04-26 11:43:10,2017-04-26 11:16:09,47426387,14227916100,47426387,300,5222,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005353/SRR5482410,SRX2765823,GF_12_S2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP105262,PRJNA383810,,383810,SRS2149913,SAMN06808318,simple,8996,Numida meleagris,Guinea fowl uterus20,,,,,female,,no,,,,,,SRA557128,,public,15D1EB11EFC9BDBC2AE55818E9A12422,E2C40A7443AF5ED46B2A58DCBDF413CD
SRR5482411,2017-04-26 11:43:10,2017-04-26 11:17:54,45720175,13716052500,45720175,300,5032,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005353/SRR5482411,SRX2765824,GF_12_S1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP105262,PRJNA383810,,383810,SRS2149914,SAMN06808317,simple,8996,Numida meleagris,Guinea fowl uterus19,,,,,female,,no,,,,,,SRA557128,,public,E67D416AEC06C70F887EF361A4B67DB6,6F88F7BA8330803FF22C5007C70C2AD3
SRR5482412,2017-04-26 11:20:10,2017-04-26 11:05:26,43468489,13040546700,43468489,300,4781,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005353/SRR5482412,SRX2765825,GF_11_S6,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP105262,PRJNA383810,,383810,SRS2149916,SAMN06808316,simple,8996,Numida meleagris,Guinea fowl uterus18,,,,,female,,no,,,,,,SRA557128,,public,9791641A3133B1EE4FFDDCDAC4E21051,053742770E2E997FE76EA259EC38DCEC
SRR5482413,2017-04-26 11:31:11,2017-04-26 11:07:38,46052022,13815606600,46052022,300,5067,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005353/SRR5482413,SRX2765826,GF_11_S5,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP105262,PRJNA383810,,383810,SRS2149915,SAMN06808315,simple,8996,Numida meleagris,Guinea fowl uterus17,,,,,female,,no,,,,,,SRA557128,,public,10B095DEF9CD0A89A924F063815A6AEA,492FBC871522CD101ECBC8F48AF3107A
SRR5482414,2017-04-26 11:43:11,2017-04-26 11:20:16,44096580,13228974000,44096580,300,4730,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005353/SRR5482414,SRX2765827,GF_11_S4,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP105262,PRJNA383810,,383810,SRS2149917,SAMN06808314,simple,8996,Numida meleagris,Guinea fowl uterus16,,,,,female,,no,,,,,,SRA557128,,public,66CE0345D4459CBD6DE662D4E6608176,390769E235928E3D9B5521ACA9D027FE
SRR5482415,2017-04-26 11:54:11,2017-04-26 11:30:48,42175063,12652518900,42175063,300,4582,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005353/SRR5482415,SRX2765828,GF_11_S3,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP105262,PRJNA383810,,383810,SRS2149918,SAMN06808313,simple,8996,Numida meleagris,Guinea fowl uterus15,,,,,female,,no,,,,,,SRA557128,,public,6317FAA8FF84088290759F9662C668A9,EB961EDE371C75D43AD2613658152F8B
SRR5482416,2017-04-26 11:23:12,2017-04-26 11:09:41,45771005,13731301500,45771005,300,4872,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005353/SRR5482416,SRX2765829,GF_11_S2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP105262,PRJNA383810,,383810,SRS2149919,SAMN06808312,simple,8996,Numida meleagris,Guinea fowl uterus14,,,,,female,,no,,,,,,SRA557128,,public,E62A312A83669FE680B0C1D6FFB5C88E,049CE7E88EE8A436CCDECB76C0E61BEE
SRR5482417,2017-04-26 11:43:11,2017-04-26 11:13:06,52641440,15792432000,52641440,300,5675,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005353/SRR5482417,SRX2765831,GF_11_S1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP105262,PRJNA383810,,383810,SRS2149920,SAMN06808311,simple,8996,Numida meleagris,Guinea fowl uterus13,,,,,female,,no,,,,,,SRA557128,,public,E8695B5A783D2C456F0FBFA19E303663,E796C15B37A8256F5ED724C799D9634B
SRR5482418,2017-04-26 11:38:14,2017-04-26 11:12:21,48592273,14577681900,48592273,300,5243,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005353/SRR5482418,SRX2765832,GF_10_S7,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP105262,PRJNA383810,,383810,SRS2149923,SAMN06808310,simple,8996,Numida meleagris,Guinea fowl uterus12,,,,,female,,no,,,,,,SRA557128,,public,BE161C124E9D324E012B12A25A833A6E,47A4CE8D5DF1AE56EA6FCE9B642F9A9F
SRR5482419,2017-04-26 11:26:12,2017-04-26 11:08:24,42407740,12722322000,42407740,300,4468,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005353/SRR5482419,SRX2765833,GF_10_S6,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP105262,PRJNA383810,,383810,SRS2149922,SAMN06808309,simple,8996,Numida meleagris,Guinea fowl uterus11,,,,,female,,no,,,,,,SRA557128,,public,C510E7F85208027620AFACE9103A820A,A179EC50E64B1FBF2725026E65B9BF8F
SRR5482420,2017-04-26 11:29:11,2017-04-26 11:08:37,40216103,12064830900,40216103,300,4310,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005353/SRR5482420,SRX2765834,GF_10_S5,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP105262,PRJNA383810,,383810,SRS2149924,SAMN06808308,simple,8996,Numida meleagris,Guinea fowl uterus10,,,,,female,,no,,,,,,SRA557128,,public,0ADF7366D33BB65F657710134F598800,7E97E4E9CD80D9924BA816D376AFC6EE
SRR5482421,2017-04-26 11:43:11,2017-04-26 11:16:29,46915394,14074618200,46915394,300,4990,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005353/SRR5482421,SRX2765835,GF_10_S4,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP105262,PRJNA383810,,383810,SRS2149925,SAMN06808307,simple,8996,Numida meleagris,Guinea fowl uterus9,,,,,female,,no,,,,,,SRA557128,,public,B54BB695EC9A4CDB8E49C48B7AC649F8,D0BB0B07874533226A4AFB736719CF7E
SRR5482422,2017-04-26 12:03:11,2017-04-26 11:29:42,72717112,21815133600,72717112,300,7814,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005353/SRR5482422,SRX2765836,GF_10_S3,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP105262,PRJNA383810,,383810,SRS2149927,SAMN06808306,simple,8996,Numida meleagris,Guinea fowl uterus8,,,,,female,,no,,,,,,SRA557128,,public,CBD9C4FB8D057F5205CD9A9BAA39CC69,F5F71CC31D8D5851604A0480C7942040
SRR5482423,2017-04-26 11:44:11,2017-04-26 11:16:51,51700224,15510067200,51700224,300,5577,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005353/SRR5482423,SRX2765837,GF_10_S1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP105262,PRJNA383810,,383810,SRS2149926,SAMN06808305,simple,8996,Numida meleagris,Guinea fowl uterus7,,,,,female,,no,,,,,,SRA557128,,public,AEA8689DC262B6868168578A211557FE,A16F917CA8BC1F75620D547C5200CE2B
SRR5482424,2017-04-26 11:47:11,2017-04-26 11:20:58,51147549,15344264700,51147549,300,5442,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005353/SRR5482424,SRX2765838,GF_4_S6,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP105262,PRJNA383810,,383810,SRS2149928,SAMN06808304,simple,8996,Numida meleagris,Guinea fowl uterus6,,,,,female,,no,,,,,,SRA557128,,public,82F30F4EA547FA9C8DB5BBABFBE57C58,A85821EBF690E29887CEEB356AAC4981
SRR5482425,2017-04-26 12:06:11,2017-04-26 11:38:52,62642077,18792623100,62642077,300,6784,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005353/SRR5482425,SRX2765839,GF_4_S5,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP105262,PRJNA383810,,383810,SRS2149929,SAMN06808303,simple,8996,Numida meleagris,Guinea fowl uterus5,,,,,female,,no,,,,,,SRA557128,,public,0B0467BC7750D350650FB98FE8889A8A,23B622E2154834FE1221C8DCDBE7E53E
SRR5482426,2017-04-26 11:56:11,2017-04-26 11:31:04,52003820,15601146000,52003820,300,5545,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005353/SRR5482426,SRX2765840,GF_4_S4,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP105262,PRJNA383810,,383810,SRS2149931,SAMN06808302,simple,8996,Numida meleagris,Guinea fowl uterus4,,,,,female,,no,,,,,,SRA557128,,public,D6746A00BBD9C19B2921695AF2AD85DE,789927D84D4CA64BF6070EB30414C202
SRR5482427,2017-04-26 11:40:11,2017-04-26 11:16:03,39707774,11912332200,39707774,300,4261,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005353/SRR5482427,SRX2765841,GF_4_S3,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP105262,PRJNA383810,,383810,SRS2149930,SAMN06808301,simple,8996,Numida meleagris,Guinea fowl uterus3,,,,,female,,no,,,,,,SRA557128,,public,85BBEFE76597204497C337DAADC4A453,7019CD887483A5F783519FBEA9168DC5
SRR5482428,2017-04-26 11:47:11,2017-04-26 11:21:59,43001239,12900371700,43001239,300,4594,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005353/SRR5482428,SRX2765842,GF_4_S2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP105262,PRJNA383810,,383810,SRS2149932,SAMN06808300,simple,8996,Numida meleagris,Guinea fowl uterus2,,,,,female,,no,,,,,,SRA557128,,public,EE813FFE4F16EC5D0CC0AB5B8F6EC5D4,431928183ACF256C65895D1F452356E9
SRR5482429,2017-04-26 11:55:11,2017-04-26 11:31:54,49551787,14865536100,49551787,300,5263,,https://sra-download.ncbi.nlm.nih.gov/traces/sra47/SRR/005353/SRR5482429,SRX2765843,GF_4_S1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP105262,PRJNA383810,,383810,SRS2149933,SAMN06808299,simple,8996,Numida meleagris,Guinea fowl uterus1,,,,,female,,no,,,,,,SRA557128,,public,FB0AF156C028DB24FD61904DEBCAA378,931252368A2864BCECA46351C633639E
SRR5515042,2017-06-05 00:00:56,2017-05-08 04:04:33,20455863,4091172600,20455863,200,2512,,https://sra-download.ncbi.nlm.nih.gov/traces/sra48/SRR/005385/SRR5515042,SRX2788414,,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP106587,PRJNA311140,,311140,SRS2169983,SAMN04453232,simple,8790,Dromaius novaehollandiae,EmuFore1,,,,,not determined,,no,,,,,,SRA349802,,public,63681B3E0D15BE77E3AFF5401D0B541F,6B0B635AAA32C14754BDCACE0FB1A5F2
SRR5515043,2017-06-05 00:00:56,2017-05-08 04:05:24,21324944,4264988800,21324944,200,2626,,https://sra-download.ncbi.nlm.nih.gov/traces/sra48/SRR/005385/SRR5515043,SRX2788415,,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP106587,PRJNA311140,,311140,SRS2169984,SAMN04453233,simple,8790,Dromaius novaehollandiae,EmuFore2,,,,,not determined,,no,,,,,,SRA349802,,public,015D280D8E5877D02D005258C6A7F0EF,93BF9453E60087789A30298D3844BAC4
